Type de commande,*,Date,À ce jour,Période,Période de taxe,Type,Numéro de document,Customer Name,Compte,Mémo,Montant,SF External ID,Article,Statut,Montant (hors taxe),Montant payé,Devise,Numéro de facture,Commande client,SF Customer ID,Montant (taxe totale de la transaction),Montant (Total de la transaction),Tax Amount,Item Amount TTC,Created From ID,Quantité,Nature,Nature de la transaction,Nature,Tax Amount,Montant (taxe),Created From SF ID,File Internal ID,File Name,File Size KB,File Folder,File Type,File URL,File External ID,File Desc,File Created Date
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,.47,,2 - PPE Partenaires - Avenant,Payé en totalité,.47,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,3 - myPixid EU - Contrat,1.41,,3 - myPixid EU - Avenant,Payé en totalité,1.41,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,3,,,Usage,,.28,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),15.60,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,15.60,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,.4,,,Usage,,3.12,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),2239.69,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,2239.69,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,19.159,,,Usage,,447.93,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,20.68,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,20.68,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,44,,,Usage,,4.14,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,3 - myPixid EU - Contrat,.47,,3 - myPixid EU - Contrat Initial,Payé en totalité,.47,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,.411,,,Usage,,.00,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,.47,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,.47,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005243,HAYS-00129 HAYS,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,20.68,,1 - GC-Pack EU - Avenant,Payé en totalité,20.68,.00,EUR,Facture #2025005243, ,001IV000015EgsJYAS,459.88,2759.35,,ERREUR : champ non trouvé,231586,44,,,Usage,,4.14,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,2.35,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,2.35,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,262.73,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,262.73,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,559,,,Usage,,52.55,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU - Contrat,158.39,,3 - myPixid EU - Avenant,Payé en totalité,158.39,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,337,,,Usage,,31.68,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1.41,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,1.41,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,3,,,Usage,,.28,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),2051.95,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,2051.95,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,52.614,,,Usage,,410.39,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),8155.41,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,8155.41,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,69.764,,,Usage,,1631.08,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU - Contrat,2.35,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,143.82,,1 - GC-Pack EU - Avenant,Payé en totalité,143.82,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,306,,,Usage,,28.76,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,202.57,,2 - PPE Partenaires - Avenant,Payé en totalité,202.57,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,431,,,Usage,,40.51,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,46.022,,,Usage,,.00,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU - Contrat,2.35,,3 - myPixid EU - Contrat Annulé,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,81.31,,1.1 - Pack Apporté - Avenant,Payé en totalité,81.31,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,173,,,Usage,,16.26,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1.1 - Pack Apporté - PYA,5410.13,,1.1 - Pack Apporté - PYA,Payé en totalité,5410.13,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,46.28,,,Usage,,1082.03,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,4 - myPixid Ressources - Bulletin de salaire,494.55,,4 - myPixid Ressources - Bulletin de salaire,Payé en totalité,494.55,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,3297,,,Usage,,98.91,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,5 - Portail - Contrat,2.35,,5 - Portail - Avenant,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU - Contrat,391.04,,3 - myPixid EU - Contrat Initial,Payé en totalité,391.04,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,832,,,Usage,,78.21,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,756.14,,4 - myPixid Ressources - Contrat de mission,Payé en totalité,756.14,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,3437,,,Usage,,151.23,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,3 - myPixid EU - Facture,9.24,,3 - myPixid EU - Facture,Payé en totalité,9.24,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,42,,,Usage,,1.85,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,5 - Portail - Contrat,2.35,,5 - Portail - Contrat Initial,Payé en totalité,2.35,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,5,,,Usage,,.47,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,5 - Portail - PYA T1 (0 - 1000),12.03,,5 - Portail - PYA T1 (0 - 1000),Payé en totalité,12.03,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,.37,,,Usage,,2.40,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1.88,,2 - PPE Partenaires - Attestation d'Annulation,Payé en totalité,1.88,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,4,,,Usage,,.38,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,806.05,,1.1 - Pack Apporté - Contrat Initial,Payé en totalité,806.05,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,1715,,,Usage,,161.21,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005244,GIGR-00457 GI GROUP EUROPE : GI GROUP (ONEPI),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,489.27,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,489.27,.00,EUR,Facture #2025005244, ,001IV000015MM26YAG,3888.40,23330.42,,ERREUR : champ non trouvé,231585,1041,,,Usage,,97.85,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Facture,17.60,,3 - myPixid EU - Facture,Payé en totalité,17.60,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,80,,,Usage,,3.52,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),501.54,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,501.54,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,12.86,,,Usage,,100.31,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,167.79,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,167.79,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,357,,,Usage,,33.56,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),3052.26,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,3052.26,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,26.11,,,Usage,,610.45,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,.47,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,.47,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Contrat,83.19,,3 - myPixid EU - Avenant,Payé en totalité,83.19,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,177,,,Usage,,16.64,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,.47,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,.47,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,196.46,,1 - GC-Pack EU - Avenant,Payé en totalité,196.46,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,418,,,Usage,,39.29,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,171.08,,2 - PPE Partenaires - Avenant,Payé en totalité,171.08,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,364,,,Usage,,34.22,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,401.85,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,401.85,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,855,,,Usage,,80.37,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Contrat,111.86,,3 - myPixid EU - Contrat Initial,Payé en totalité,111.86,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,238,,,Usage,,22.37,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005245,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005245, ,001IV000015DcKXYA0,940.91,5645.48,,ERREUR : champ non trouvé,231588,9.364,,,Usage,,.00,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,2345.77,,3 - myPixid EU - Avenant,Payé en totalité,2345.77,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,4991,,,Usage,,469.15,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,4.23,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,4.23,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,9,,,Usage,,.85,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,24.44,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,24.44,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,52,,,Usage,,4.89,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),3096.80,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,3096.80,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,79.405,,,Usage,,619.35,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1411.41,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,1411.41,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,3003,,,Usage,,282.28,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,35.25,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,35.25,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,75,,,Usage,,7.05,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,11430.72,,4 - myPixid Ressources - Contrat de mission,Payé en totalité,11430.72,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,35721,,,Usage,,2286.14,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,5389.96,,3 - myPixid EU - Contrat Initial,Payé en totalité,5389.96,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,11468,,,Usage,,1077.99,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - PYA T1 (0 - 1000),1536.67,,5 - Portail - PYA T1 (0 - 1000),Payé en totalité,1536.67,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,47.282,,,Usage,,307.33,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - PYA T2 (1000 - 2000),18842.44,,1 - GC-Pack EU - PYA T2 (1000 - 2000),Payé en totalité,18842.44,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,169.66,,,Usage,,3768.49,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,306.386,,,Usage,,.00,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,4 - myPixid Ressources - Bulletin de salaire,3591.06,,4 - myPixid Ressources - Bulletin de salaire,Payé en totalité,3591.06,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,16323,,,Usage,,718.21,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,18.33,,3 - myPixid EU - Contrat Annulé,Payé en totalité,18.33,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,39,,,Usage,,3.67,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,5.17,,2 - PPE Partenaires - Attestation d'Annulation,Payé en totalité,5.17,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,11,,,Usage,,1.03,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Facture,610.94,,3 - myPixid EU - Facture,Payé en totalité,610.94,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,2777,,,Usage,,122.19,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,29.61,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,29.61,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,63,,,Usage,,5.92,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,295.16,,5 - Portail - Avenant,Payé en totalité,295.16,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,628,,,Usage,,59.03,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,.47,,5 - Portail - Attestation d'Annulation,Payé en totalité,.47,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,1,,,Usage,,.09,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,526.87,,5 - Portail - Contrat Initial,Payé en totalité,526.87,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,1121,,,Usage,,105.37,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,583.27,,2 - PPE Partenaires - Avenant,Payé en totalité,583.27,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,1241,,,Usage,,116.65,,,,,,,,,, 
, ,30/09/2025,,Sep 2025,Sep 2025,Facture,2025005246,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,753.41,,1 - GC-Pack EU - Avenant,Payé en totalité,753.41,.00,EUR,Facture #2025005246, ,001IV000015EgsOYAS,10765.30,64591.98,,ERREUR : champ non trouvé,231587,1603,,,Usage,,150.68,,,,,,,,,, 
